"","id","nps","satisfaction","intention","explication","NbPassageKS","CaTicket","t"
"12190",2645915,9,8,9,"ganse amabilité des jounes filles du marché bio",5,27.3,0
"12191",2645944,6,6,6,NA,2,95.65,0
"12192",2645969,8,9,10,"les vendeuses ont été aimables et m'ont donné de bons conseils",4,129.96,0
"12193",2645983,NA,7,NA,NA,4,19.37,0
"12194",2646038,8,7,10,NA,3,13.54,0
"12195",2646044,6,8,8,NA,4,1.39,0
"12196",2646083,10,9,9,NA,3,121.29,0
"12197",2646138,7,5,8,"Il faudrait plus de prix pour ceux qui ont la carte fidélité.",2,93.14,0
"12198",2646153,10,9,10,NA,2,31.45,0
"12199",2646156,6,7,7,NA,4,112.39,0
"12200",2646162,8,8,8,NA,1,183.26,0
"12201",2646186,10,10,10,NA,2,70.6,0
"12202",2646232,8,8,9,NA,2,70.68,0
"12203",2646241,10,10,10,NA,4,4.7,0
"12204",2646245,8,8,8,"j'ai un problème avec la vigne que j'ai plant‚e il y a environ 2 semaines. Elle se fl‚trit alors que les autres arbustes que j'ai achetés vont bien.",2,49.5,0
"12205",2646246,10,10,10,NA,4,70.84,0
"12206",2646345,NA,10,NA,NA,3,45.35,0
"12207",2646354,10,10,10,"tres bon accueil  tant au niveau du magasin qu'à la caisse....ça donne envie d y revenir",3,70.3,0
"12208",2646400,10,10,10,NA,6,98.87,0
"12209",2646414,8,8,8,NA,2,222.55,0
"12210",2646422,7,8,7,NA,3,31.85,0
"12211",2646431,10,10,10,NA,2,24.68,0
"12212",2646439,8,3,8,NA,2,62.48,0
"12213",2646530,6,7,7,"Prix élevés. Avantages fidélité pas très intéressant pour une carte payante.",2,11.41,0
"12214",2646567,9,9,9,NA,1,81.75,0
"12215",2646642,9,8,10,NA,4,5.98,0
"12216",2646668,10,9,10,NA,2,12.95,0
"12217",2646674,10,10,10,NA,5,23.52,0
"12218",2646706,9,10,7,NA,3,36.49,0
"12219",2646731,10,10,10,NA,2,53.2,0
"12220",2646809,9,8,10,NA,6,66.1,0
"12221",2646863,10,10,10,"j'aime tellement que j'aimerai travailler à BOTANIC en Savoie",2,19.56,0
"12222",2646934,10,9,10,"L'affichage des prix est parfois incomplet ou ‚nigmatique. Par exemple, pensant avoir une réduction (affichée) du fait de ma carte-cliente, j'ai finalement payé le prix normal! Ca reste un mystère!",2,99.97,0
"12223",2646937,10,10,10,"Bonjour  Le chariot n'est pas très maniable sinon c'est un vrai paradis de fleurs",2,29.42,0
"12224",2646953,10,9,10,"l'accueil est chaleureux, les variétées de fleurs et plantes sont nombreuses",1,84.36,0
"12225",2646988,10,10,10,"R.A.S. Continuez comme ça.",3,3.96,0
"12226",2647003,7,8,7,NA,2,18.59,0
"12227",2647060,8,8,10,NA,3,31.78,0
"12228",2647071,10,10,10,NA,3,41.25,0
"12229",2647129,10,10,10,NA,4,-4.8,0
"12230",2647142,4,6,7,"Les hôtesses de caisse feraient mieux de s'occuper en priorit‚ des clients présents en magasin et faisant la queue en caisse plutôt que de répondre au téléphone et ranger leurs affaires !!! Drôle de ""service client"" !!",3,99.63,0
"12231",2647248,10,8,10,"Pas de remarques à formuler à ce jour.",2,92.8,0
"12232",2647253,9,9,9,"Conseiller au rayon aquarium de très bon conseil et très sympathique",2,28.3,0
"12233",2647256,10,10,10,NA,2,193.9,0
"12234",2647261,7,8,8,NA,2,20.99,0
"12235",2647305,8,4,8,"prix trop élevéet carte de fidélité trop restreinte dans le temps et payante",2,84.1,0
"12236",2647310,8,10,10,NA,4,82.7,0
"12237",2647339,10,10,10,NA,5,21.83,0
"12238",2647341,NA,10,NA,NA,5,73.9,0
"12239",2647361,10,10,8,NA,1,51.11,0
"12240",2647367,10,10,10,"nous avons eu à faire à 2 vendeurs différents hyper sympathiques et hyper compétents. nous vous faisons de la pub partout. Voilà un magasin qui nous change la vie !!!!! nous y reviendrons souvent malgré les 80 km AR .... BRAVO !!!!!!",3,49.43,0
"12241",2647376,8,9,8,NA,2,63.79,0
"12242",2647392,10,10,10,NA,4,20.78,0
"12243",2647426,8,8,8,NA,2,5.98,0
"12244",2647448,10,10,10,"Vu le succès de vos magasins peut être envisager augmenter le personnel",5,12.2,0
"12245",2647504,9,8,9,NA,2,58.07,0
"12246",2647512,NA,8,NA,NA,1,124.29,0
"12247",2647537,8,8,8,NA,3,110,0
"12248",2647546,8,7,9,NA,1,82.15,0
"12249",2647618,10,10,10,NA,4,45.7,0
"12250",2647625,9,10,10,"Excellent accueil de la part des vendeurs qui ont su me diriger vers le chef de rayon dans lequel j'ai effectu‚ mon achat.",2,156,0
"12251",2647636,9,9,10,"Plus de fruits et l‚gumes",2,68.14,0
"12252",2647649,6,7,8,NA,3,37.05,0
"12253",2647696,9,9,9,"Offrir un calendrier lunaire",4,43.82,0
"12254",2647754,10,10,10,"Personnel très sympatique et vraiment profesionnel.Magasin très bien rang‚ en comparaison d'autres commerces de la place. ( merci à M. j'el pour ses bons conseils et sa disponibilité.)",3,22.5,0
"12255",2647771,8,8,10,NA,7,20.89,0
"12256",2647788,8,8,8,NA,5,117.86,0
"12257",2647804,8,6,10,"Plan lisible pour mieux s'y retrouver dans le magasin",3,26.96,0
"12258",2647845,10,10,10,"Vous avez de tres beaux produits, mais il manque une gamme plus elaboree d'huiles essentielles, d'huiles de maniere generale. Merci.",2,162.47,0
"12259",2647865,8,8,8,NA,2,819.74,0
"12260",2647868,1,1,1,"Il est 8h15, on vient de me livrer l'olivier que j'ai r‚serv‚ il y a 1 semaine, un coup de c?ur. Mais voilà ce n'est absolument pas le mien, jesuis furieuse. D'après le livreur il n'y a pas d'autres oliviers en r‚serve. Quel manque de professionnali",6,18.54,0
"12261",2647886,10,10,10,"jen'y manquerai pas. Pour l'instant jesuis emballée par le choix de plantes que vous proposez, l'accueil et la disponibilité de vos conseillers.",4,44.66,0
"12262",2647963,10,10,10,NA,5,18.4,0
"12263",2647980,9,8,8,"jetrouve quand même dommage d'être obliger de payer une carte de fidelit‚ même si elle peut vite être rembours‚e avec les 10%",1,62.6,0
"12264",2648025,7,7,7,NA,1,123.18,0
"12265",2648033,10,10,10,NA,4,117,0
"12266",2648066,10,8,10,NA,1,40.07,0
"12267",2648097,8,9,9,NA,7,414.34,0
"12268",2648170,6,6,6,NA,1,138.78,0
"12269",2648209,8,8,8,NA,2,28.45,0
"12270",2648282,10,6,10,NA,4,11.9,0
"12271",2648321,9,9,10,NA,2,91.02,0
"12272",2648344,2,3,3,NA,2,75.7,0
"12273",2648352,6,7,7,NA,2,90.32,0
"12274",2648361,10,10,10,NA,3,50.28,0
"12275",2648446,10,7,10,NA,3,26.65,0
"12276",2648459,8,7,4,NA,3,178.57,0
"12277",2648532,10,10,10,NA,2,56.2,0
"12278",2648535,10,9,10,NA,3,4.5,0
"12279",2648561,10,10,NA,NA,3,12.5,0
"12280",2648571,8,9,10,NA,6,119.45,0
"12281",2648576,10,8,10,NA,3,100.01,0
"12282",2648589,7,8,10,NA,2,95.31,0
"12283",2648591,9,10,7,NA,3,288.42,0
"12284",2648611,8,5,5,NA,3,68.32,0
"12285",2648616,10,9,10,NA,3,68.02,0
"12286",2648657,9,9,9,"magasin très agréable  que de belle chose que ce soit en plantes ou bien mobilier le personnel est très souriant disponible et agréable ...",1,103.46,0
"12287",2648659,7,7,6,NA,1,142.98,0
"12288",2648688,10,9,10,NA,2,239.58,0
"12289",2648715,10,10,10,NA,5,18.8,0
"12290",2648716,9,8,8,NA,1,57.22,0
"12291",2648722,10,10,8,NA,2,118.45,0
"12292",2648811,1,5,5,NA,4,15.5,0
"12293",2648815,7,7,7,NA,4,18.3,0
"12294",2648828,10,8,9,NA,4,66.29,0
"12295",2648878,7,7,7,NA,1,126.59,0
"12296",2648898,10,10,10,"Peut être j'ste un manque de choix sur le materiel de bassin. Comme par exemple des mousses de filtration decoupables",2,19.95,0
"12297",2648905,10,9,9,NA,3,-12,0
"12298",2648948,8,8,8,NA,1,107.45,0
"12299",2649010,8,8,7,NA,5,232.35,0
"12300",2649053,8,7,7,NA,1,113.15,0
"12301",2649106,NA,10,NA,NA,2,87.27,0
"12302",2649244,9,6,9,"Larves ou coccinelles ou larves de chrysope.merci",2,68.02,0
"12303",2649252,10,10,10,NA,2,124.1,0
"12304",2649255,7,8,7,NA,2,178.43,0
"12305",2649303,8,8,10,NA,3,221.44,0
"12306",2649312,10,9,10,NA,2,20.15,0
"12307",2649316,10,9,10,NA,2,7.75,0
"12308",2649353,10,10,10,NA,6,50.2,0
"12309",2649360,9,9,9,NA,3,319.13,0
"12310",2649380,3,3,3,NA,2,75.9,0
"12311",2649386,10,9,10,NA,5,76.23,0
"12312",2649399,10,10,10,NA,2,70.84,0
"12313",2649429,8,7,8,NA,2,59.95,0
"12314",2649451,7,8,10,"Nous avons trouvé bcp de ce que nous cherchions & été très bien conseill‚s par vos vendeurs. Mais aucun pot rectangulaire de la bonne dimension pour notre terrasse. Bonne variété de styles, mais tous les styles ont les mêmes dimensions...",3,225.2,0
"12315",2649480,10,9,10,NA,4,53.85,0
"12316",2649513,9,9,9,NA,5,19.25,0
"12317",2649518,10,10,10,NA,4,36.22,0
"12318",2649533,9,9,10,NA,1,100.03,0
"12319",2649540,9,7,9,NA,2,53.15,0
"12320",2649545,10,10,10,NA,4,15.94,0
"12321",2649556,8,7,7,NA,4,39.35,0
"12322",2649569,9,9,9,"Manque de caisses ouverte donc queue assez longue",3,64.89,0
"12323",2649589,NA,10,NA,NA,2,20.92,0
"12324",2649616,8,8,8,NA,2,37.63,0
"12325",2649640,9,9,9,NA,2,22.1,0
"12326",2649642,10,10,10,NA,3,94.26,0
"12327",2649647,10,10,10,NA,2,41.32,0
"12328",2649654,8,8,8,NA,3,194.19,0
"12329",2649658,10,10,10,NA,7,170.65,0
"12330",2649661,10,10,10,"peut etre des cours pour jardinage en magasin",3,108.88,0
"12331",2649691,10,10,10,NA,1,1373.8,0
"12332",2649703,9,9,9,NA,6,32.95,0
"12333",2649737,10,10,10,NA,5,39.72,0
"12334",2649740,10,10,10,NA,2,92.06,0
"12335",2649749,10,10,10,"Personnel très disponible le Dimanche matin à l'ouverture",3,-40,0
"12336",2649768,8,9,9,NA,2,47.4,0
"12337",2649770,10,10,10,NA,6,27.04,0
"12338",2649788,9,9,9,NA,4,342.23,0
"12339",2649802,10,10,10,NA,4,57.3,0
"12340",2649814,10,NA,10,NA,3,118.71,0
"12341",2649825,6,8,8,NA,5,79.36,0
"12342",2649915,8,9,9,NA,2,51.48,0
"12343",2649931,10,10,10,NA,2,127.58,0
"12344",2649953,10,9,10,"Excellent accueil , personnel affable et poli , et souriant ! Merci  Excellent accueil , personnel affable , poli et souriant , merci !",6,-89.95,NA
"12345",2650001,9,8,8,NA,4,131.05,0
"12346",2650028,10,9,10,"Les tarifs peuvent être un peu chers. Les vendeurs sont souriants et de bons conseils mais ils nous orientent vers les produits les plus chers sans nous montrer les moins chers.",2,85.1,0
"12347",2650031,NA,8,10,NA,7,39.04,0
"12348",2650063,8,8,9,NA,3,18.7,0
"12349",2650068,8,10,9,"jesuis venue une demie heure avant la fermeture du magasin, et j'ai trouvé dommage que les vendeurs ne viennent pas au devant du client pour demander si on a besoin d'un conseil... du coup j'ai pris une plante sans grande conviction.................",2,119.8,0
"12350",2650105,9,10,10,NA,2,34.67,0
"12351",2650114,8,9,10,NA,2,30.53,0
"12352",2650146,10,10,10,NA,4,26.2,0
"12353",2650165,9,9,10,NA,2,43.9,0
"12354",2650176,7,NA,7,NA,3,55.1,0
"12355",2650197,9,10,9,NA,2,43.13,0
"12356",2650208,1,1,1,"Magasin de Pontault à ‚viter, aucun conseils de vente, sav absent, directeur fuyard n'assumant pas ses erreurs et se foutant de la gueule des gens par son indiff‚rence.",1,249.54,0
"12357",2650210,6,6,6,"Les tarifs sont souvent plus élevés que dans d'autres jardineries.",2,16.7,0
"12358",2650223,9,9,9,"j'ai acheté 2 fauteuils à 299 euros/pièce il y a environ 2 semaines. Aujourd'hui ils sont à 199 euros/p en promo. jeme dis il y a un pbl qq part car nous ne sommes pas en p‚riode de soldes. 100 euros de moins c'est ‚norme. jeme suis faite avoir!",6,45.21,0
"12359",2650255,9,9,9,NA,2,137.18,0
"12360",2650265,9,9,10,NA,2,19,0
"12361",2650270,8,7,10,NA,1,97.41,0
"12362",2650272,10,8,10,NA,3,67.11,0
"12363",2650277,NA,7,10,NA,2,26.09,0
"12364",2650283,10,10,10,NA,4,171.3,0
"12365",2650330,10,10,10,"ras",5,58.74,0
"12366",2650341,NA,8,NA,NA,3,11.25,0
"12367",2650371,8,6,9,NA,3,22,0
"12368",2650463,10,8,10,NA,1,144.43,0
"12369",2650508,9,10,9,NA,3,7.95,0
"12370",2650530,10,10,10,NA,1,155.68,0
"12371",2650585,6,7,8,"Très peu de personnel qualifie et j'ai trouve q un joune qui a été très aimable pour nous renseigner ,la responsable qui s occupe de l extérieur nous a faire sentir qu on l embêter avec nos question et parle trop sèchement au client",2,219.99,0
"12372",2650638,9,8,9,NA,2,20.16,0
"12373",2650642,10,10,10,NA,4,-0.25,0
"12374",2650659,10,10,10,NA,1,72.19,0
"12375",2650675,10,1,10,NA,2,77.09,0
"12376",2650693,10,10,10,"Les vendeurs du coin aquariophilie sont au top ! Vendeurs ? Bien plus que ça ! Toujours de bons conseils et passionn‚s ! jeleur fais entièrement confiance. Même s'ils disent qu'ils ne font que leur travail, cela m‚rite d?être signal‚.",4,31.8,0
"12377",2650696,9,8,8,NA,2,53.52,0
"12378",2650730,9,10,10,NA,6,5.8,0
"12379",2650735,10,10,10,NA,7,7.99,0
"12380",2650784,10,9,10,NA,3,147.13,0
"12381",2650811,9,7,8,NA,5,184.19,0
"12382",2650812,8,10,10,NA,2,70.25,0
"12383",2650813,9,8,9,NA,2,77.9,0
"12384",2650852,10,10,10,NA,1,225.95,0
"12385",2650862,8,8,10,NA,4,12.1,0
"12386",2650885,9,9,9,NA,1,262.07,0
"12387",2650908,10,10,10,NA,1,158.21,0
"12388",2650910,9,9,9,"Gros progrès chez Botanic dans les dernières années.",9,7.5,0
"12389",2650938,10,10,9,NA,1,143.62,0
"12390",2650941,9,7,9,"Baisser les prix sur les produits alimentaires manufactures . Sincèrement j'les prends dans la ligne carrefour bio .",9,69.85,0
"12391",2650943,10,10,10,NA,7,86.56,0
"12392",2650995,10,10,10,NA,8,120.35,0
"12393",2651002,8,10,10,"Magasin toujours convivial belles modifications au secteur jardins",2,40.1,0
"12394",2651035,9,10,10,NA,1,360.2,0
"12395",2651037,8,7,10,NA,3,144.09,0
"12396",2651052,3,4,3,NA,1,98.12,0
"12397",2651069,8,8,8,NA,8,66.44,0
"12398",2651087,9,4,4,NA,1,106.95,0
"12399",2651099,10,10,10,NA,2,18.8,0
"12400",2651103,5,7,8,"jen ai pas trouvé assez de variétés sur les plantes extérieures et les terreaux sont plus chers dans l ensemble par rapport aux autres jardineries",3,39.65,0
"12401",2651104,10,8,10,NA,2,17.25,0
"12402",2651122,5,6,7,NA,3,41,0
"12403",2651125,10,9,10,NA,1,49.08,0
"12404",2651132,7,8,8,NA,4,34.22,0
"12405",2651173,8,9,8,NA,2,41.74,0
"12406",2651206,10,10,10,"remerciement a Mr.Thomas pour sa compétence et son ammabilit‚e.",1,76.35,0
"12407",2651223,9,9,9,NA,1,129.24,0
"12408",2651249,9,10,10,NA,1,109.79,0
"12409",2651293,8,8,8,NA,1,349.53,0
"12410",2651317,10,10,10,NA,2,23.05,0
"12411",2651319,9,9,10,"décor très harmonieux mais ‚tiquettes de prix souvent introuvables en jardinerie .",2,134.89,0
"12412",2651324,10,8,9,NA,2,51.92,0
"12413",2651337,8,8,8,NA,3,59.84,0
"12414",2651344,10,10,10,NA,2,116.65,0
"12415",2651363,9,8,10,NA,1,107.32,0
"12416",2651370,10,9,10,"Pas sur le magasin, mais sur ce questionnaire. jeDETESTE qu'on m'interpelle ainsi par mon pr‚nom - genre ""on est copains"" C'est pour moi un signe de manque de RESPECT et de marketting hypocrite.",3,41.2,0
"12417",2651384,10,10,10,NA,3,121.82,0
"12418",2651387,10,10,10,NA,3,34.95,0
"12419",2651392,8,10,8,NA,2,214.23,0
"12420",2651397,10,10,10,NA,2,151.55,0
"12421",2651400,9,8,10,"les tuyaux d'arrosage dans les allées sont dangereux et difficile de les enj'mber avec des chariots sinon soulever le devant du chariot........",2,77.23,0
"12422",2651406,10,9,10,NA,2,127.99,0
"12423",2651408,10,8,10,NA,1,87.06,0
"12424",2651442,8,7,8,NA,4,65.58,0
"12425",2651454,8,6,7,"jetrouve dommage que les vegetaux soient vendu par lot non en d‚tail.",3,85.21,0
"12426",2651464,10,10,10,NA,3,112.23,0
"12427",2651471,8,10,8,NA,1,74.91,0
"12428",2651490,10,10,10,NA,3,71.26,0
"12429",2651520,10,8,10,NA,3,103.6,0
"12430",2651522,9,6,10,NA,2,24.9,0
"12431",2651540,9,9,9,NA,3,506.5,0
"12432",2651541,7,9,7,NA,1,170.06,0
"12433",2651554,10,8,10,"super caissière très professionnelle   personne pour conseiller secteur plantes extérieur dommage pour cette fois par ailleurs nous avons une carte a mon nom mais jene peux pas cocher mr mme dans votre questionnaire",3,46.45,0
"12434",2651560,6,7,7,"Personnel qualifi‚ et sympathique. Magasin agréable. Le b‚mol est le prix des produits qui me semble plus élevéque chez certains concurrents.",3,103.88,0
"12435",2651580,8,8,8,NA,9,19.79,0
"12436",2651587,10,10,10,NA,4,366.98,0
"12437",2651607,10,10,10,NA,2,365.7,0
"12438",2651619,9,NA,9,NA,1,41.07,0
"12439",2651620,10,10,10,"Très bon accueil. Beaucoup de choix. Belle présentation.",2,17.28,0
"12440",2651637,8,8,8,NA,1,392.69,0
"12441",2651648,9,8,8,NA,3,27.57,0
"12442",2651654,9,8,10,NA,2,73.72,0
"12443",2651659,9,9,9,NA,3,45.35,0
"12444",2651662,10,9,10,NA,3,133.41,0
"12445",2651663,6,5,6,NA,1,53.04,0
"12446",2651693,8,10,10,NA,7,38.09,0
"12447",2651694,8,8,9,NA,1,97.17,0
"12448",2651712,9,8,9,NA,3,12.39,0
"12449",2651729,7,7,7,NA,4,67.32,0
"12450",2651733,8,7,8,NA,6,56.29,0
"12451",2651748,10,10,10,"RAS... et gardez le sourire!...",4,182.28,0
"12452",2651749,9,8,9,"les prix sont un peu élevés pour les gens qui n'ont pas beaucoup de moyens et il n'y a pas beaucoup de remises",1,107.42,0
"12453",2651754,10,10,10,NA,1,250.18,0
"12454",2651772,10,10,10,"de bons produits et de bons conseils",1,117.03,0
"12455",2651790,10,10,10,"Très agréable d'être reçue par une vendeuse souriante et sympathique, prête à écouter et à répondre.",1,561.02,0
"12456",2651793,9,9,9,NA,2,90.43,0
"12457",2651827,9,9,10,NA,9,3.19,0
"12458",2651837,10,10,10,NA,4,31.29,0
"12459",2651860,10,9,9,NA,1,124.1,0
"12460",2651873,10,10,10,NA,3,101.77,0
"12461",2651877,10,10,10,NA,1,26.08,0
"12462",2651878,10,3,10,NA,2,31.74,0
"12463",2651882,9,8,8,"La personne qui est venue me conseiller n'était pas vraiment agréable, le produit que jecherchais n'était pas en vente et elle n'a pas cherché à m'orienter vers autre chose qui aurait pu me d‚panner.",7,29.7,0
"12464",2651891,6,6,6,"jetrouve que vos articles sont chers par rapport a d'autres, surtout le mobilier de jardin",5,63.94,0
"12465",2651931,8,8,8,NA,2,80.14,0
"12466",2651937,9,8,8,NA,1,157.41,0
"12467",2651946,10,10,10,"le passage en caisse est problématique. pas de place pour poser ses achats en attendant. la caisse qui fait les cartes ralentit beaucoup les autres clients",2,140.63,0
"12468",2651993,NA,10,NA,NA,1,24.23,0
"12469",2652018,8,7,9,NA,1,97.94,0
"12470",2652027,6,6,6,NA,4,62,0
"12471",2652041,8,6,10,NA,4,31.9,0
"12472",2652051,5,5,7,NA,5,34.95,0
"12473",2652062,8,8,8,NA,2,114.3,0
"12474",2652067,10,10,10,"bon accueil bien conseill‚",4,267.65,0
"12475",2652081,8,8,9,"Les plantes exterieur n'était pas assez bien nomin‚es et elles manqu‚es de caracteristiques",2,47.28,0
"12476",2652110,10,8,10,NA,1,126.07,0
"12477",2652119,7,8,7,NA,2,79.38,0
"12478",2652135,10,9,10,"Accueil toujours très agréable chez Botanic Orl‚ans, conseils et produits tip top ! Un grand merci !",3,40.74,0
"12479",2652140,NA,8,9,NA,2,255.74,0
"12480",2652144,NA,9,9,"Bj's peut être un peu plus d'amabilité dans l'espace des poissons quand il y a du monde",1,62.28,0
"12481",2652151,9,10,10,NA,1,76.02,0
"12482",2652163,8,8,8,NA,2,133.74,0
"12483",2652172,10,10,10,NA,2,27.9,0
"12484",2652203,8,8,8,NA,2,68.9,0
"12485",2652221,10,8,10,NA,2,95.35,0
"12486",2652420,10,10,10,"très bon accueille super sinpas",2,137.68,0
"12487",2652431,10,9,8,"j'ai été bien renseign‚ concernant le problème du traitement du lierre dans mon gazon. Le hic c'est que ma commande des Ipom‚es du 14/03/2014 n'est toujours pas arrivée ?",3,67.11,0
"12488",2652436,10,10,10,NA,6,15.35,0
"12489",2652460,7,7,8,NA,2,104.46,0
"12490",2652463,6,7,7,"bonjour, Pas assez de vendeur dans les rayons, on attend toujours une plomb pour avoir un renseignement",4,12.2,0
"12491",2652471,8,9,7,NA,4,201.77,0
"12492",2652497,8,6,8,"un tout petit espace joux pour enfants êê",2,126.95,0
"12493",2652503,10,10,10,NA,1,29.4,0
"12494",2652506,8,10,10,"aucuns commentaires .",3,27.44,0
"12495",2652508,3,6,5,NA,2,29.48,0
"12496",2652509,8,8,8,"magasin chaleureux à découvrir dans sa totalit‚, personnel sympa",3,-3.95,0
"12497",2652513,10,10,10,"sommes passés à Mouans Sartoux pour trouver un amandier, n'avons pas trouvé la variété que nous aurions voulu, ""Guara d'Alicante"",sommes repartis avec 1 autre variété,Lauranne, qui fera l affaire : votre personnel est souriant et agréable bravo !",1,168.79,0
"12498",2652518,8,7,9,NA,1,57.01,0
"12499",2652535,10,10,9,NA,2,123.41,0
"12500",2652542,7,6,7,NA,2,113.47,0
"12501",2652543,9,6,10,"iL EST TR7S DIFFICILE DE TROUVER LE PRIX DES ARTICLES5PLANTES DANS VOTRE MAGASIN",1,69.23,0
"12502",2652571,10,10,8,NA,3,1920,0
"12503",2652580,9,8,8,NA,2,372.19,0
"12504",2652592,10,10,10,"Accueil et conseils adapt‚s et grande gentillesse.",1,528.4,0
"12505",2652605,9,8,8,NA,4,47.89,0
"12506",2652610,10,10,10,NA,1,53.15,0
"12507",2652673,8,8,8,NA,2,135.32,0
"12508",2652703,9,9,9,NA,1,160.12,0
"12509",2652726,8,7,8,NA,5,80.19,0
"12510",2652732,9,9,9,NA,4,68.62,0
"12511",2652742,9,8,9,NA,2,82.86,0
"12512",2652748,10,10,10,NA,2,10.45,0
"12513",2652755,10,10,10,"jesuis entièrement satisfait du personnel très compétent, disponible et très agréable de Botanic de Manosque ! il faut le dire !",1,592.61,0
